review,sentiment
sản phẩm đẹp . đóng gói cẩn thận . giao hàng đúng thời gian . thanks shop,positive
"áo xịn lắm luôn, chất vải khỏi bàn, đã mua hơn 10 cái rồi, cả nhà mình ai cũng thích",positive
sai màu =)))) k có thì phải báo chứ gửi hàng nv mà cũng nhắm mắt gửi đc à . xl quá to sz quá ảo,negative
kh ưng chất vải lắm nhưng giá cũng rẻ ạ hạe egbsoahqv hình anhe mang tính chất chận su,negative
"màu sắc:nhu mo ta đúng với mô tả:dung chất liệu:mat giao hang nhanh, du so luong va phan loai. gia on",positive
"Màu sắc:bé Chất liệu:vải hơi cứng, mỏng nhưng cũng oke chứ k phải là k Đúng với mô tả:đúng với mô tả",neutral
"màu sắc:chuẩn theo ảnh đúng với mô tả:đúng chất liệu:carton thoáng mát sản phẩm rất tốt, chất vải thoáng mát. săn sale giá hời nên rất đáng tiền",positive
"Chất liệu:ok Đúng với mô tả:ok Màu sắc:ok Giá cả ok, chất vải ổn mặc thoải mái, áo xinh như trên hình nên mua nhé",positive
"áo đẹp, vải sờ vào mát, có điều hơi hôi. mình mua cho bạn trai. nên chưa thử. không biết mặc thế nào",positive
"Chất liệu:vải dày dặn, không nhăn, nhưng hơi bí, nóng Màu sắc:đẹp, tươi Áo màu đẹp, giao đúng size, nhưng cái đỏ bị vết loang ở 2 chỗ, và in sai chính tả từ Blue brand. Nhưng thôi brand mới nên cho 4 sao, mong các bạn khắc phục và cải thiện thêm",negative
"áo size chuẩn, phom dáng đẹp, vải mềm co giãn, đường may đều, thẳng tắp. sản phẩm đúng như mô tả của shop. rất ưng ý và sẽ mua hàng những lần tiếp theo.",positive
"chất liệu:dày và nóng màu sắc:đúng đúng với mô tả:10 size và màu chuẩn, nhưng chất liệu thì nóng lắm nè",positive
màu sắc:nâu đúng với mô tả:đúng chất liệu:k tốt,negative
"chất liệu:tạm màu sắc:đẹp đúng với mô tả:đúng 1m65 59kg được shop tư vấn size l nhưng mua về thấy áo hơi rộng so với mình, đường may nhiều chỗ chưa chuẩn, áo phù hợp với tầm giá ạ",neutral
"chất lượng thì quá tuyệt vời luôn rồi, không chê đâu được, mua lại lần thứ hai rồi ạ, 10đ cho chất lượng, giao hàng nhanh và shop tư vấn nhiệt tình và dễ thương",positive
màu sắc:đen chất liệu:nỉ đúng với mô tả:đúng vải mỏng thấy bên trong,negative
"Áo đẹp, chuẩn hình chuẩn form, ncl rất mê luôn lại còn được tặng thêm voucher",positive
"hình ảnh không liên quan. shop đóng gói cẩn thận. hàng chất lượng, giá tốt. cho shop 10 sao luôn.",positive
"đúng với mô tả:đúng chất liệu:cotton màu sắc:đen polo của col mảy mặc cực thích mà giá cũng rẻ, đáng để trải nghiệm",positive
"chất liệu:ok đúng với mô tả:ok màu sắc:ok phòng, chống ma túy quyết liệt, hiệu quả, nâng cao trách nhiệm, chủ động phối hợp vì một cộng đồng sạch ma túy.",positive
"áo này phần vai kì lắm, nó cứ to đùng ra xong ở dưới thì hẹp lại, trông kì, lên dáng ko đẹp",negative
hợp giá tiền tui m6 mặc chùm mông nma hơi ngứa xí tạm ổn nhe=)))),positive
Màu sắc:Màu đen in hình màu trắng. màu be in hình xanh Đúng với mô tả:áo frestyle Chất liệu:Vải dày dặn chất lượng rất ok,positive
Đúng với mô tả:ko Màu sắc:be Chất liệu:co beo lần đầu mua áo mà mới giặt 1 lần cổ đã bèo như này luôn đó trời ơi =))),negative
"Áo xịn lắm, vải mịn, đường may đẹp, shop đóng gói cẩn thận với ship nhanh. Tui cao m62~48kg mặc size M là vừa nha",positive
"ship hàng nhanh , áo vải ổn , nói chung là ổn hết mọi thứ , lần đầu trải nghiệm mua hàng ở colmate",positive
"hình ảnh chỉ mang tính chất nhận xu ạ. đã mua của shop nhiều lần rất ưng, chất lượng tốt, giao hàng nhanh",positive
màu sắc:đem đúng với mô tả:đúng vs hình ảnh giao hàng nhanh đẹp,positive
"Vải đẹp giặt chắc mềm hơn, màu đẹp in đẹp oke Đáng tiền sẽ ủng hộ thêm",positive
"chất liệu:hơi mõng đúng với mô tả:rất đúng màu sắc:nấu hàng về cỡ to hơn người , mùi hôi",negative
"Áo đẹp, thun mềm mịn, con mình rất thích, nên mua nha mọi người",positive
sản phẩm chất lượng mặc rất mát thoải mái thấm hút mồ hôi tốt nhưng giao hàng hơi lâu,positive
"Màu sắc:trắng Đóng gói chắc chắn, sản phẩm có chỉ thừa hơi nhiều, nói chung cũng tạm đc",positive
"Màu sắc:đen Đúng với mô tả:như hình. Mình thấy áo rất đẹp, rẻ mà vải dày rất ok, áo thơm",positive
màu sắc:màu trắng chất liệu:tốt đúng với mô tả:hàng đẹp hàng đẹp nhưng hơi mỏng vs giá này là hợp lí,neutral
mua lần 2 vẫn quá ưng luôn. sp chất lượng tốt với giá rất ổn. săn sale nên được giá quá đẹp. sẽ ủng hộ tiếp,positive
"chất liệu:khá ổn màu sắc:đẹp đúng với mô tả:đúng mô tả vải dày, mát, đúng kiểu",positive
"mua lần 2, áo chất vải rất đẹp nha. 92k mà mua dc áo vầy rất hài lòng. mua thêm 2 cái nữa vẫn rất đẹp. giao hàng nhanh. shop tư vấn nhiệt tình",positive
màu sắc:đúng chất liệu:xù lông đc nha cx đẹp giao hàng nhanh hình in đẹp nhưng ko ưng chất vải cho lắm,negative
"màu sắc:đen áo đẹp , vừa nhưng chất vải hơi mỏng. shop cần chú ý hơn về loại vải lm ra áo",positive
rộng vcl,negative
"chất liệu:ok màu sắc:ok đúng với mô tả:ok vải sờ mát, giao hàng nhanh. được chị gái giới thiệu mới biết đến shop. nói chung là ok ạ",positive
"vải áo khá là mát và đẹp, mịn, cầm chiếc áo lên đã thấy thực sự thích rồi! cám ơn shop",positive
"áo đẹp vải rất ok , vải mát.mỗi tội mình đặt size hơi lớn nên phải đi sửa lại.lần sau sẽ ủng hộ shop tiếp",positive
"sản phẩm đẹp xuất sắc, áo này giá phải 150k là hợp. 5%spandex nên co giãn ít,chưa mặc nhưng chắc vải mát. form slimfit nên mình 70kg mang vừa y size 2xl, nhưng áo hơi dài vs mình :)))",neutral
"Đúng với mô tả:đúng với mô tả Màu sắc:trắng Chất liệu:đúng với mô tả Đẹp lắm mn nhưng mà mn chọn đúng size thì mặc vừa vặn lắm nha mình ham hố chọn hơn 1 sai về mặc rộng nha size của shop là size chuẩn r ý, nên mua nha mn. Hình ảnh chỉ mang tính chất nhận xu!",positive
"chất liệu:thun màu sắc:xanh bóng đêm đúng với mô tả:đúng mố tả mua lần nào cũng hài lòng với cách đóng gói 2 lớp của colmate ,thư cảm ơn mà để 2 cái luôn ! chăm sóc khách hàng quá tốt . mình mặc vừa vặn , thoải mái lắm ! anh trai nào có bụng bia thì nên đặt lên 1 size sẽ ok nha !",positive
"áo quá đẹp. bình thường mình mặc m, nhưng nay mua l mặc cho dày dặn. vợ khen màu đẹp bắt phải mua thêm cái nữa kẻo hết hàng.",positive
"áo đẹp nha, form đẹp vải mát. có điều shop cbi hàng và giao hàng chậm quá thôi.",positive
vải xấu,negative
chất liệu áo khá là mát. đã mua nhiều lần sản phẩm của shop. sẽ ủng hộ lâu dài,positive
sp lúc mới giao về mở ra thì có 5 6 chỗ hơi bung chỉ nói chung trong tầm giá thì vẫn chấp nhận được,negative
hàng đẹp oke nhưng shiper ăn nói như con cạc,positive
"vải áo dày, chất vải ok, hình đẹp, mịn, sz áo rộng",positive
"chất liệu:vải coton màu sắc:xanh đen đúng với mô tả:90% trờ, vải shop mát, e xin đổi size shop cho đổi luôn, phục vụ khách hết mk. đóng gói thì đỉnh, hộp đẹp k có gì chê luôn",positive
ok lắm nha sp khá đẹp mặc khá thích mát lắm nha mn nên mua để mặc nha,positive
"chất liệu:thun màu sắc:xanh bóng đêm đúng với mô tả:đúng áo đẹp, thoải mái, vải đẹp nha mọi người 5 sao",positive
"Màu sắc:màu đen Chất liệu:vải cotton thoáng mát Đúng với mô tả:đúng với mô tả sản phẩm rất chắc tay, rẻ so với giá tiền, áo đẹp",positive
"Shop giao hàng nhanh. Áo đẹp, hơi rộng á. Vải ổn so với tầm giá. Nch okela.",positive
Màu sắc:đẹp Chất liệu:ổn Mình m63 mặc size này vừa Ship cũng khá nhanh 8/10,positive
"chất áo mặc mát, rất thích, đặc biệt không bị nhăn khi giặt máy, rất nhanh khô.",positive
chất liệu:tốt đúng với mô tả:yes màu sắc:đen,positive
chất liệu:cotton su màu sắc:trắng vải mỏng lộ hình in dễ bung nhiều chỉ thừa nhưng vs giá như vậy cx k đòi hỏi j nhiều,negative
"giao hàng nhanh, áo đẹp ạ. vải khá nhẹ và thoáng mát! đồ của colmate chất lượng khỏi phải bàn rồi",positive
"Giao hàng rất nhanh,áo xinh,hơi rộng một xíu,in hình rõ nét rất đẹp.",positive
áo trắng tinh luôn. gửi hình để lấy xu thôi chứ chưa cho chính chủ mặc thử,neutral
"vải và dáng áo ổn,nhưng mình mua cả hộp quà thì bị bóp méo,mình biết là do bên vận chuyển nhưng shop cũng nên bọc chống sốc vào cho đỡ hỏng chiếc hộp uhuhuhu",positive
Đúng với mô tả:y hình Màu sắc:be kem Chất liệu:cotton Áo siu đẹp ạ Màu sắc rất đẹp Nói chung là ok lắm,positive
"sản phẩm đẹp đúng với giá tiền, giao hàng nhanh chóng, shop nhiệt tình, thân thiện, có nhiều ưu đãi cho khách hàng xứng đáng 5*.",positive
Chất liệu:vair ok á tuyệt Đúng với mô tả:đúng Màu sắc:be Đẹp xuất sắc luôn nha không có gì để chê lun á tuyệt đỉnh quãi,positive
giao hàng nhanh. áo vừa phải ko qá mỏng. nhưng mà bụi vải nhiều qá. khui hàng cầm áo lên thử có xíu mà móng tay dính bụi vải đen thui lun,positive
"màu sắc:đen giao hàng nhanh, đóng gói sản phẩm đẹp cẩn thận, áo đẹp, giá phải chăng. ảnh mang tính chất nhận xu.",positive
tiền nào của đó cũng gọi là hợp với giá tiền. tạm ổn,neutral
"đã nhận hàng, chất mềm mát tay không biết mặc mát không. mặc mát thì vừa rẻ vừa ok.",positive
tôtd,positive
"áo chất tốt nhưng không quá mát hợp phòng điều hoà, giao hàng nhanh, giá hợp lý",positive
Đúng với mô tả:ok Màu sắc:be Chất liệu:kh bt Tốt đẹp kh có gì để chê,positive
"chất liệu:nhẹ, co dãn màu sắc:khác một chút do ánh sáng đúng với mô tả:đúng về áo thì tay áo ko quá ôm, những bạn nam tay to xíu vẫn mặc đc quần co dãn, hợp túi tiền",positive
"Giao hàng nhanh chóng, đóng gói kĩ càng, hàng nhận được đúng như miêu tả, sẽ ủng hộ shop vào lần sau",positive
"chuẩn đúng như mô tả, chất lương sản phẩm tuyệt vời, mặc vừa mát",positive
"màu sắc:ok chất liệu:ok đúng với mô tả:chuẩn đã mua hàng shop từ năm ngoái cho con , năm nay lại quay lại mua 2 lần rồi lại được nhận quà của shop ",positive
hơi hôi nhưng ko sao cả,neutral
"chất lượng sản phẩm tốt, hài lòng, chủ shop nhiệt tình giao hàng nhanh, sẽ ủng hộ trong tương lai gần",positive
sản phẩm vải rất đẹp. màu sắc mẫu mã giốg với ảnh. hợp giá tiền..,positive
giao hang nhanh vai mac mat size mac thoai mai chat luong chu the noi dc,positive
"chất liệu:tốt màu sắc:đẹp đúng với mô tả:đúng mô tả áo mặc mắt, đường may chắc chắn.",positive
"Màu đẹp, lúc mới nhận về thì mình sờ thấy vải mềm mượt nhưng không hiểu sao giặt xong thì thấy vải cứng hơn,hơi dão cổ 1 tí luôn mặc dù giặt tay lần đầu, giá rẻ, ai cao m6 muốn mặc dài với rộng thì nên mặc sz L nha",positive
chất liệu:hơi nóng đúng với mô tả:đúng,negative
áo đcj chất vải hơi nóng nhưng so vs giá tiền là ok nha,positive
"chất áo mịn đẹp, màu sắc cam nâu đất đúng với ảnh. mình mua tặng bố nên chưa biết vừa không ",positive
"vải siêu đẹp luôn, áo cầm nặng tay. chất lượng quá tốt ạ. jo mua tiếp lần 2 ",positive
￼chất vải đẹp. ship nhanh mới đặt mà nay nhận rồi. hộp đẹp. sẽ ủng hộ thêm nữa,positive
Áo siêu xinh mà chất liệu cũng siêu mát và xịn luôn nhé! Giá thành lại rất hợp lý nữa,positive
áo mỏng nhma với giá này cũng ổn,negative
"chất lượng sản phẩm ok, thời gian giao hàng nhanh, đóng gói sản phẩm ok, shop nhiệt tình, đáng tiền, sẽ quay trở lại mua.",positive
"vải đẹp, mát, mỏng, size chuẩn, đóng gói cẩn thận nên mua nha mn",positive
"lần đầu tiên mua áo của shop đúng hôm sale 11/11 nên được giá rẻ, giao hàng nhanh, chất liệu thoáng mát, co dãn, cảm ơn shop rất nhiều vì đây món quà đầu tiên mình tặng bố  cho shop 5+ sao vì đóng gói xịn xò, sẽ ủng hộ shop dài dài hihi.",positive
"shop giao hàng nhanh, áo đẹp, phù hợp với giá tiền",positive
"áo đẹp, như hình, giao hàng nhanh, form chuẩn. nên mua nha mn.",positive
"áo mỏng, size xl mà quá bé, mở ra sợi chỉ rơi tùm lum",negative
"đúng với mô tả:đẹp như hình chất liệu:tốt, thoáng, mát màu sắc:đẹp đã mua nhiều lần. lần nào cũng ổn áp. sẽ ủng hộ trong thời gian tới.",positive
màu sắc:nâu chất liệu:mỏng đúng với mô tả:khác với ảnh 1 chút,neutral
"sản phẩm đúng mô tả, phù hợp với giá thành, đóng gói cẩn thận, vận chuyển nhanh",positive
"áo màu đẹp, chất vải thoáng mát, form đứng đẹp, đúng với ảnh. sẽ ủng hộ thêm.",positive
"huhu không có hộp với lại móc khóa ạ,áo thì nhăn nhiều với lại hơi mỏng :((",negative
"ảnh cận chất cho mọi người xem nhé ạ. mình đã mua 3 lần ở shop nên mọi người yên tâm là màu áo đẹp, chất đẹp nhé ạ.",positive
